om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
750907,2023,09,07,2023-09-07,15:00:00,3,LA,22,0,52.0000,0,0,3250,0,30.5200,-90.2100,30.5200,-90.2100,0,0,0,0,0,103,0,0,0,EG
750908,2023,09,07,2023-09-07,15:00:00,3,SC,45,0,56.0000,0,0,0,0,33.7900,-81.9300,33.7900,-81.9300,0,0,0,0,0,37,0,0,0,EG
750909,2023,09,07,2023-09-07,15:01:00,3,PA,42,0,50.0000,0,0,0,0,40.3300,-76.0800,40.3300,-76.0800,0,0,0,0,0,11,0,0,0,EG
750910,2023,09,07,2023-09-07,15:03:00,3,NY,36,0,50.0000,0,0,0,0,42.7000,-73.9600,42.7000,-73.9600,0,0,0,0,0,1,0,0,0,EG
750911,2023,09,07,2023-09-07,15:03:00,3,PA,42,0,50.0000,0,0,1250,0,41.0500,-76.0200,41.0500,-76.0200,0,0,0,0,0,79,0,0,0,EG
750912,2023,09,07,2023-09-07,15:05:00,3,NY,36,0,50.0000,0,0,10000,0,42.3800,-76.0000,42.3800,-76.0000,0,0,0,0,0,7,0,0,0,EG
750913,2023,09,07,2023-09-07,15:05:00,3,PA,42,0,50.0000,0,0,1000,0,41.9201,-75.8477,41.9201,-75.8477,0,0,0,0,0,115,0,0,0,EG
750914,2023,09,07,2023-09-07,15:05:00,3,SC,45,0,56.0000,0,0,0,0,33.9815,-81.7481,33.9815,-81.7481,0,0,0,0,0,81,0,0,0,EG
750915,2023,09,07,2023-09-07,15:08:00,3,SC,45,0,56.0000,0,0,0,0,34.1098,-81.7193,34.1098,-81.7193,0,0,0,0,0,81,0,0,0,EG
750916,2023,09,07,2023-09-07,15:08:00,3,SC,45,0,56.0000,0,0,0,0,34.1098,-81.7193,34.1098,-81.7193,0,0,0,0,0,81,0,0,0,EG
750917,2023,09,07,2023-09-07,15:09:00,3,SC,45,0,56.0000,0,0,0,0,34.0179,-81.6771,34.0179,-81.6771,0,0,0,0,0,81,0,0,0,EG
750918,2023,09,07,2023-09-07,15:10:00,3,VA,51,0,50.0000,0,0,2000,0,36.6400,-78.6100,36.6400,-78.6100,0,0,0,0,0,117,0,0,0,EG
750919,2023,09,07,2023-09-07,15:12:00,3,PA,42,0,50.0000,0,0,0,0,40.5800,-75.7300,40.5800,-75.7300,0,0,0,0,0,77,0,0,0,EG
750920,2023,09,07,2023-09-07,15:13:00,3,PA,42,0,50.0000,0,0,1000,0,41.9900,-75.9300,41.9900,-75.9300,0,0,0,0,0,115,0,0,0,EG
750921,2023,09,07,2023-09-07,15:13:00,3,PA,42,0,52.0000,0,0,2000,0,40.0596,-76.0512,40.0596,-76.0512,0,0,0,0,0,71,0,0,0,EG
750922,2023,09,07,2023-09-07,15:13:00,3,PA,42,0,52.0000,0,0,6000,0,40.0699,-76.0568,40.0699,-76.0568,0,0,0,0,0,71,0,0,0,EG
750923,2023,09,07,2023-09-07,15:14:00,3,SC,45,0,56.0000,0,0,0,0,34.2767,-81.7348,34.2767,-81.7348,0,0,0,0,0,71,0,0,0,EG
750924,2023,09,07,2023-09-07,15:15:00,3,NY,36,0,50.0000,0,0,5000,0,42.4297,-76.0313,42.4297,-76.0313,0,0,0,0,0,23,0,0,0,EG
750925,2023,09,07,2023-09-07,15:15:00,3,PA,42,0,50.0000,0,0,1000,0,41.9402,-75.5989,41.9402,-75.5989,0,0,0,0,0,115,0,0,0,EG
750926,2023,09,07,2023-09-07,15:15:00,3,MD,24,0,52.0000,0,0,2000,0,39.5744,-76.4238,39.5744,-76.4238,0,0,0,0,0,25,0,0,0,EG
750927,2023,09,07,2023-09-07,15:16:00,3,PA,42,0,50.0000,0,0,3200,0,41.9700,-75.7400,41.9700,-75.7400,0,0,0,0,0,115,0,0,0,EG
750928,2023,09,07,2023-09-07,15:16:00,3,LA,22,0,52.0000,0,0,2000,0,30.4400,-90.2500,30.4400,-90.2500,0,0,0,0,0,105,0,0,0,EG
750929,2023,09,07,2023-09-07,15:18:00,3,NY,36,0,50.0000,0,0,2000,0,42.4401,-75.9878,42.4401,-75.9878,0,0,0,0,0,23,0,0,0,EG
750930,2023,09,07,2023-09-07,15:20:00,3,PA,42,0,50.0000,0,0,0,0,40.6400,-75.7100,40.6400,-75.7100,0,0,0,0,0,77,0,0,0,EG
750931,2023,09,07,2023-09-07,15:22:00,3,NY,36,0,50.0000,0,0,0,0,43.6200,-73.9600,43.6200,-73.9600,0,0,0,0,0,113,0,0,0,EG
750932,2023,09,07,2023-09-07,15:22:00,3,SC,45,0,56.0000,0,0,0,0,34.1268,-81.7409,34.1268,-81.7409,0,0,0,0,0,81,0,0,0,EG
750933,2023,09,07,2023-09-07,15:23:00,3,PA,42,0,50.0000,0,0,0,0,40.7100,-75.7600,40.7100,-75.7600,0,0,0,0,0,77,0,0,0,EG
750934,2023,09,07,2023-09-07,15:23:00,3,VT,50,0,50.0000,0,0,5000,0,44.2100,-72.5800,44.2100,-72.5800,0,0,0,0,0,23,0,0,0,EG
750935,2023,09,07,2023-09-07,15:23:00,3,PA,42,0,50.0000,0,0,0,0,40.6800,-75.6900,40.6800,-75.6900,0,0,0,0,0,77,0,0,0,EG
750936,2023,09,07,2023-09-07,15:24:00,3,NY,36,0,50.0000,0,0,0,0,43.6641,-73.9575,43.6641,-73.9575,0,0,0,0,0,113,0,0,0,EG
750937,2023,09,07,2023-09-07,15:25:00,3,GA,13,0,52.0000,0,0,3000,0,32.8400,-83.5700,32.8400,-83.5700,0,0,0,0,0,21,0,0,0,EG
750938,2023,09,07,2023-09-07,15:26:00,3,SC,45,0,50.0000,0,0,0,0,34.0000,-81.3450,34.0000,-81.3450,0,0,0,0,0,63,0,0,0,EG
750939,2023,09,07,2023-09-07,15:26:00,3,SC,45,0,55.0000,0,0,0,0,33.9500,-81.3400,33.9800,-81.3300,0,0,0,0,0,63,0,0,0,EG
750940,2023,09,07,2023-09-07,15:27:00,3,PA,42,0,50.0000,0,0,0,0,40.2600,-76.0500,40.2600,-76.0500,0,0,0,0,0,11,0,0,0,EG
750941,2023,09,07,2023-09-07,15:28:00,3,NY,36,0,50.0000,0,0,2000,0,42.4200,-76.1100,42.4200,-76.1100,0,0,0,0,0,23,0,0,0,EG
750942,2023,09,07,2023-09-07,15:28:00,3,SC,45,0,56.0000,0,0,0,0,34.1400,-81.4300,34.1400,-81.4300,0,0,0,0,0,63,0,0,0,EG
750943,2023,09,07,2023-09-07,15:28:00,3,SC,45,0,62.0000,0,0,0,0,34.0000,-81.4300,34.0300,-81.3900,0,0,0,0,0,63,0,0,0,EG
750944,2023,09,07,2023-09-07,15:30:00,3,NY,36,0,50.0000,0,0,2500,0,42.6300,-76.8100,42.6300,-76.8100,0,0,0,0,0,99,0,0,0,EG
750945,2023,09,07,2023-09-07,15:30:00,3,MD,24,0,60.0000,0,0,3000,0,39.0370,-77.0729,39.0370,-77.0729,0,0,0,0,0,31,0,0,0,EG
750946,2023,09,07,2023-09-07,15:30:00,3,LA,22,0,65.0000,0,0,25000,0,31.3700,-91.9000,31.3700,-91.9000,0,0,0,0,0,25,0,0,0,EG
750947,2023,09,07,2023-09-07,15:31:00,3,NY,36,0,50.0000,0,0,2000,0,42.5511,-76.0088,42.5511,-76.0088,0,0,0,0,0,23,0,0,0,EG
750948,2023,09,07,2023-09-07,15:32:00,3,FL,12,0,50.0000,0,0,2000,0,30.5300,-83.9200,30.5300,-83.9200,0,0,0,0,0,65,0,0,0,EG
750949,2023,09,07,2023-09-07,15:33:00,3,SC,45,0,55.0000,0,0,0,0,34.1800,-81.3200,34.1800,-81.3200,0,0,0,0,0,63,0,0,0,EG
750950,2023,09,07,2023-09-07,15:34:00,3,PA,42,0,50.0000,0,0,0,0,40.8300,-75.4500,40.8300,-75.4500,0,0,0,0,0,89,0,0,0,EG
750951,2023,09,07,2023-09-07,15:34:00,3,MD,24,0,52.0000,0,0,3000,0,39.0572,-77.0551,39.0572,-77.0551,0,0,0,0,0,31,0,0,0,EG
750952,2023,09,07,2023-09-07,15:34:00,3,PA,42,0,50.0000,0,0,0,0,40.5800,-75.4300,40.5800,-75.4300,0,0,0,0,0,77,0,0,0,EG
750953,2023,09,07,2023-09-07,15:34:00,3,PA,42,0,50.0000,0,0,0,0,40.6900,-75.5900,40.6900,-75.5900,0,0,0,0,0,77,0,0,0,EG
750954,2023,09,07,2023-09-07,15:35:00,3,GA,13,0,52.0000,0,0,2000,0,31.8890,-82.8259,31.8890,-82.8259,0,0,0,0,0,271,0,0,0,EG
750955,2023,09,07,2023-09-07,15:36:00,3,NY,36,0,50.0000,0,0,2500,0,42.6800,-76.8200,42.6800,-76.8200,0,0,0,0,0,99,0,0,0,EG
750956,2023,09,07,2023-09-07,15:38:00,3,PA,42,0,50.0000,0,0,0,0,40.5600,-75.4300,40.5600,-75.4300,0,0,0,0,0,77,0,0,0,EG
750957,2023,09,07,2023-09-07,15:38:00,3,PA,42,0,50.0000,0,0,0,0,40.8500,-75.3700,40.8500,-75.3700,0,0,0,0,0,89,0,0,0,EG
750958,2023,09,07,2023-09-07,15:38:00,3,SC,45,0,52.0000,0,0,0,0,34.0200,-81.2200,34.0200,-81.2200,0,0,0,0,0,63,0,0,0,EG
750959,2023,09,07,2023-09-07,15:38:00,3,SC,45,0,56.0000,0,0,0,0,33.9990,-81.2505,33.9990,-81.2505,0,0,0,0,0,63,0,0,0,EG
750960,2023,09,07,2023-09-07,15:39:00,3,NY,36,0,50.0000,0,0,2500,0,42.7000,-76.6200,42.7000,-76.6200,0,0,0,0,0,11,0,0,0,EG
750961,2023,09,07,2023-09-07,15:39:00,3,PA,42,0,52.0000,0,0,6000,0,39.8257,-77.0866,39.8257,-77.0866,0,0,0,0,0,1,0,0,0,EG
750962,2023,09,07,2023-09-07,15:40:00,3,SC,45,0,56.0000,0,0,0,0,33.9614,-81.2228,33.9614,-81.2228,0,0,0,0,0,63,0,0,0,EG
750963,2023,09,07,2023-09-07,15:40:00,3,PA,42,0,50.0000,0,0,0,0,40.7400,-75.2500,40.7400,-75.2500,0,0,0,0,0,95,0,0,0,EG
750964,2023,09,07,2023-09-07,15:40:00,3,SC,45,0,55.0000,0,0,0,0,33.9800,-81.2300,33.9800,-81.2300,0,0,0,0,0,63,0,0,0,EG
750965,2023,09,07,2023-09-07,15:40:00,3,SC,45,0,56.0000,0,0,0,0,33.9700,-81.2100,33.9700,-81.2100,0,0,0,0,0,63,0,0,0,EG
750966,2023,09,07,2023-09-07,15:40:00,3,LA,22,0,70.0000,0,0,50000,0,32.8300,-91.8800,32.7900,-91.8700,0,0,0,0,0,67,0,0,0,EG
750967,2023,09,07,2023-09-07,15:41:00,3,SC,45,0,52.0000,0,0,0,0,34.1848,-81.3713,34.1848,-81.3713,0,0,0,0,0,71,0,0,0,EG
750968,2023,09,07,2023-09-07,15:41:00,3,SC,45,0,52.0000,0,0,0,0,34.1948,-81.3925,34.1948,-81.3925,0,0,0,0,0,71,0,0,0,EG
750969,2023,09,07,2023-09-07,15:42:00,3,PA,42,0,50.0000,0,0,0,0,40.9000,-75.3200,40.9000,-75.3200,0,0,0,0,0,89,0,0,0,EG
750970,2023,09,07,2023-09-07,15:42:00,3,PA,42,0,50.0000,0,0,0,0,40.7400,-75.2500,40.7400,-75.2500,0,0,0,0,0,95,0,0,0,EG
750971,2023,09,07,2023-09-07,15:42:00,3,SC,45,0,50.0000,0,0,0,0,34.0000,-81.2100,34.0000,-81.2100,0,0,0,0,0,63,0,0,0,EG
750972,2023,09,07,2023-09-07,15:43:00,3,PA,42,0,50.0000,0,0,0,0,40.6300,-75.2200,40.6300,-75.2200,0,0,0,0,0,95,0,0,0,EG
750973,2023,09,07,2023-09-07,15:43:00,3,SC,45,0,55.0000,0,0,0,0,34.0600,-81.1900,34.0900,-81.1900,0,0,0,0,0,63,0,0,0,EG
750974,2023,09,07,2023-09-07,15:44:00,3,NY,36,0,50.0000,0,0,2500,0,42.6400,-76.3400,42.6400,-76.3400,0,0,0,0,0,11,0,0,0,EG
750975,2023,09,07,2023-09-07,15:44:00,3,SC,45,0,52.0000,0,0,0,0,33.9500,-81.1600,33.9500,-81.1600,0,0,0,0,0,63,0,0,0,EG
750976,2023,09,07,2023-09-07,15:45:00,3,PA,42,0,50.0000,0,0,0,0,40.6200,-75.4100,40.6200,-75.4100,0,0,0,0,0,77,0,0,0,EG
750977,2023,09,07,2023-09-07,15:45:00,3,NY,36,0,50.0000,0,0,2500,0,42.2400,-75.4100,42.2400,-75.4100,0,0,0,0,0,25,0,0,0,EG
750978,2023,09,07,2023-09-07,15:45:00,3,GA,13,0,52.0000,0,0,1000,0,32.7314,-83.5230,32.7314,-83.5230,0,0,0,0,0,289,0,0,0,EG
750979,2023,09,07,2023-09-07,15:45:00,3,SC,45,0,56.0000,0,0,0,0,34.0694,-81.1469,34.0694,-81.1469,0,0,0,0,0,63,0,0,0,EG
750980,2023,09,07,2023-09-07,15:45:00,3,SC,45,0,51.0000,0,0,0,0,34.0000,-81.1500,34.0000,-81.1500,0,0,0,0,0,63,0,0,0,EG
750981,2023,09,07,2023-09-07,15:46:00,3,PA,42,0,53.0000,0,0,0,0,40.7300,-75.1900,40.7300,-75.1900,0,0,0,0,0,95,0,0,0,MG
750982,2023,09,07,2023-09-07,15:46:00,3,PA,42,0,50.0000,0,0,0,0,40.7200,-75.4700,40.7200,-75.4700,0,0,0,0,0,95,0,0,0,EG
750983,2023,09,07,2023-09-07,15:46:00,3,NJ,34,0,50.0000,0,0,0,0,40.7400,-75.1900,40.7400,-75.1900,0,0,0,0,0,41,0,0,0,EG
750984,2023,09,07,2023-09-07,15:47:00,3,NY,36,0,50.0000,0,0,2500,0,42.6700,-76.4300,42.6700,-76.4300,0,0,0,0,0,11,0,0,0,EG
750985,2023,09,07,2023-09-07,15:50:00,3,PA,42,0,50.0000,0,0,0,0,40.8100,-75.1600,40.8100,-75.1600,0,0,0,0,0,95,0,0,0,EG
750986,2023,09,07,2023-09-07,15:50:00,3,PA,42,0,50.0000,0,0,0,0,40.9800,-75.2100,40.9800,-75.2100,0,0,0,0,0,89,0,0,0,EG
750987,2023,09,07,2023-09-07,15:50:00,3,SC,45,0,56.0000,0,0,0,0,34.0100,-81.1200,34.0100,-81.1200,0,0,0,0,0,63,0,0,0,EG
750988,2023,09,07,2023-09-07,15:50:00,3,SC,45,0,52.0000,0,0,0,0,33.9600,-81.1200,33.9600,-81.1200,0,0,0,0,0,63,0,0,0,EG
750989,2023,09,07,2023-09-07,15:50:00,3,SC,45,0,56.0000,0,0,0,0,34.0393,-81.1116,34.0393,-81.1116,0,0,0,0,0,63,0,0,0,EG
750990,2023,09,07,2023-09-07,15:51:00,3,GA,13,0,52.0000,0,0,1000,0,32.7244,-83.4171,32.7244,-83.4171,0,0,0,0,0,289,0,0,0,EG
750991,2023,09,07,2023-09-07,15:53:00,3,GA,13,0,52.0000,0,0,2000,0,32.6600,-83.4400,32.6600,-83.4400,0,0,0,0,0,289,0,0,0,EG
750992,2023,09,07,2023-09-07,15:55:00,3,NY,36,0,50.0000,0,0,1000,0,42.3674,-75.2680,42.3674,-75.2680,0,0,0,0,0,77,0,0,0,EG
750993,2023,09,07,2023-09-07,15:55:00,3,SC,45,0,51.0000,0,0,0,0,33.9900,-81.0600,33.9900,-81.0600,0,0,0,0,0,63,0,0,0,EG
750994,2023,09,07,2023-09-07,15:58:00,3,SC,45,0,52.0000,0,0,0,0,34.3714,-81.4687,34.3714,-81.4687,0,0,0,0,0,71,0,0,0,EG
750995,2023,09,07,2023-09-07,15:59:00,3,SC,45,0,56.0000,0,0,0,0,34.2967,-81.3903,34.2967,-81.3903,0,0,0,0,0,71,0,0,0,EG
750996,2023,09,07,2023-09-07,16:00:00,3,PA,42,0,50.0000,0,0,0,0,40.9700,-75.1800,40.9700,-75.1800,0,0,0,0,0,89,0,0,0,EG
750997,2023,09,07,2023-09-07,16:00:00,3,NY,36,0,50.0000,0,0,1000,0,42.7280,-76.3118,42.7280,-76.3118,0,0,0,0,0,11,0,0,0,EG
750998,2023,09,07,2023-09-07,16:01:00,3,PA,42,0,50.0000,0,0,0,0,41.0100,-75.1100,41.0100,-75.1100,0,0,0,0,0,89,0,0,0,EG
750999,2023,09,07,2023-09-07,16:02:00,3,NY,36,0,50.0000,0,0,1000,0,42.5000,-75.3200,42.5000,-75.3200,0,0,0,0,0,77,0,0,0,EG
751000,2023,09,07,2023-09-07,16:02:00,3,NY,36,0,50.0000,0,0,2500,0,42.7900,-76.3700,42.7900,-76.3700,0,0,0,0,0,11,0,0,0,EG
751001,2023,09,07,2023-09-07,16:02:00,3,NY,36,0,50.0000,0,0,1000,0,42.6702,-75.5641,42.6702,-75.5641,0,0,0,0,0,17,0,0,0,EG
751002,2023,09,07,2023-09-07,16:02:00,3,NY,36,0,50.0000,0,0,2500,0,42.3819,-75.2158,42.3819,-75.2158,0,0,0,0,0,77,0,0,0,EG
751003,2023,09,07,2023-09-07,16:02:00,3,SC,45,0,52.0000,0,0,0,0,34.0025,-80.9796,34.0025,-80.9796,0,0,0,0,0,79,0,0,0,EG
751004,2023,09,07,2023-09-07,16:05:00,3,NY,36,0,50.0000,0,0,2500,0,42.9140,-76.7702,42.9140,-76.7702,0,0,0,0,0,99,0,0,0,EG
751005,2023,09,07,2023-09-07,16:05:00,3,NY,36,0,50.0000,0,0,0,0,42.9700,-73.6900,42.9700,-73.6900,0,0,0,0,0,91,0,0,0,EG
751006,2023,09,07,2023-09-07,16:05:00,3,NY,36,0,50.0000,0,0,0,0,42.9800,-73.7200,42.9800,-73.7200,0,0,0,0,0,91,0,0,0,EG
751007,2023,09,07,2023-09-07,16:06:00,3,LA,22,0,52.0000,0,0,2000,0,30.2500,-90.4000,30.2500,-90.4000,0,0,0,0,0,95,0,0,0,EG
751008,2023,09,07,2023-09-07,16:07:00,3,NY,36,0,50.0000,0,0,0,0,43.0000,-73.6700,43.0000,-73.6700,0,0,0,0,0,91,0,0,0,EG
751009,2023,09,07,2023-09-07,16:09:00,3,NY,36,0,50.0000,0,0,0,0,43.0800,-73.7500,43.0800,-73.7500,0,0,0,0,0,91,0,0,0,EG
751010,2023,09,07,2023-09-07,16:09:00,3,NY,36,0,50.0000,0,0,0,0,43.0300,-73.7100,43.0300,-73.7100,0,0,0,0,0,91,0,0,0,EG
751011,2023,09,07,2023-09-07,16:10:00,3,NY,36,0,50.0000,0,0,1000,0,42.5504,-75.2494,42.5504,-75.2494,0,0,0,0,0,77,0,0,0,EG
751012,2023,09,07,2023-09-07,16:10:00,3,NY,36,0,50.0000,0,0,0,0,43.0300,-73.6900,43.0300,-73.6900,0,0,0,0,0,91,0,0,0,EG
751013,2023,09,07,2023-09-07,16:13:00,3,NY,36,0,50.0000,0,0,1000,0,42.4796,-75.1403,42.4796,-75.1403,0,0,0,0,0,77,0,0,0,EG
751014,2023,09,07,2023-09-07,16:15:00,3,NY,36,0,50.0000,0,0,5000,0,42.4395,-75.0975,42.4395,-75.0975,0,0,0,0,0,77,0,0,0,EG
751015,2023,09,07,2023-09-07,16:15:00,3,NY,36,0,50.0000,0,0,0,0,42.9929,-73.5169,42.9929,-73.5169,0,0,0,0,0,115,0,0,0,EG
751016,2023,09,07,2023-09-07,16:15:00,3,NE,31,0,52.0000,0,0,0,0,42.9300,-102.3200,42.9300,-102.3200,0,0,0,0,0,161,0,0,0,EG
751017,2023,09,07,2023-09-07,16:18:00,3,GA,13,0,55.0000,0,0,100000,0,30.8700,-84.2000,30.8700,-84.2000,0,0,0,0,0,131,0,0,0,EG
751018,2023,09,07,2023-09-07,16:18:00,3,LA,22,0,52.0000,0,0,0,0,32.1600,-92.9800,32.1600,-92.9800,0,0,0,0,0,13,0,0,0,EG
751019,2023,09,07,2023-09-07,16:19:00,3,NC,37,0,50.0000,0,0,0,0,35.3700,-81.8500,35.3700,-81.8500,0,0,0,0,0,161,0,0,0,EG
751020,2023,09,07,2023-09-07,16:20:00,3,NY,36,0,50.0000,0,0,2500,0,42.3700,-75.1300,42.3700,-75.1300,0,0,0,0,0,25,0,0,0,EG
751021,2023,09,07,2023-09-07,16:20:00,3,GA,13,0,61.0000,0,0,0,0,32.5900,-83.3500,32.5900,-83.3500,0,0,0,0,0,289,0,0,0,EG
751022,2023,09,07,2023-09-07,16:21:00,3,NY,36,0,50.0000,0,0,2500,0,43.0100,-76.5700,43.0100,-76.5700,0,0,0,0,0,11,0,0,0,EG
751023,2023,09,07,2023-09-07,16:21:00,3,PA,42,0,52.0000,0,0,8000,0,39.8949,-76.6751,39.8949,-76.6751,0,0,0,0,0,133,0,0,0,EG
751024,2023,09,07,2023-09-07,16:22:00,3,GA,13,0,56.0000,0,0,0,0,32.5900,-83.3500,32.5900,-83.3500,0,0,0,0,0,289,0,0,0,EG
751025,2023,09,07,2023-09-07,16:23:00,3,NY,36,0,50.0000,0,0,2500,0,42.5500,-75.0400,42.5500,-75.0400,0,0,0,0,0,77,0,0,0,EG
751026,2023,09,07,2023-09-07,16:23:00,3,NY,36,0,50.0000,0,0,2500,0,42.1700,-75.1300,42.1700,-75.1300,0,0,0,0,0,25,0,0,0,EG
751027,2023,09,07,2023-09-07,16:23:00,3,NY,36,0,50.0000,0,0,3000,0,43.0500,-75.3800,43.0500,-75.3800,0,0,0,0,0,65,0,0,0,EG
751028,2023,09,07,2023-09-07,16:23:00,3,NY,36,0,50.0000,0,0,2500,0,42.5700,-75.0300,42.5700,-75.0300,0,0,0,0,0,77,0,0,0,EG
751029,2023,09,07,2023-09-07,16:24:00,3,PA,42,0,50.0000,0,0,0,0,40.4900,-75.5300,40.4900,-75.5300,0,0,0,0,0,77,0,0,0,EG
751030,2023,09,07,2023-09-07,16:25:00,3,NY,36,0,50.0000,0,0,2500,0,43.0173,-76.5017,43.0173,-76.5017,0,0,0,0,0,11,0,0,0,EG
751031,2023,09,07,2023-09-07,16:25:00,3,NE,31,0,52.0000,0,0,2000,0,42.9200,-102.1400,42.9200,-102.1400,0,0,0,0,0,161,0,0,0,EG
751032,2023,09,07,2023-09-07,16:26:00,3,SC,45,0,52.0000,0,0,0,0,34.2099,-80.7565,34.2099,-80.7565,0,0,0,0,0,55,0,0,0,EG
751033,2023,09,07,2023-09-07,16:27:00,3,NJ,34,0,50.0000,0,0,0,0,40.8400,-74.8300,40.8400,-74.8300,0,0,0,0,0,41,0,0,0,EG
751034,2023,09,07,2023-09-07,16:28:00,3,NJ,34,0,50.0000,0,0,0,0,40.8600,-74.8200,40.8600,-74.8200,0,0,0,0,0,41,0,0,0,EG
751035,2023,09,07,2023-09-07,16:31:00,3,NC,37,0,50.0000,0,0,0,0,35.1800,-83.3800,35.1800,-83.3800,0,0,0,0,0,113,0,0,0,EG
751036,2023,09,07,2023-09-07,16:32:00,3,NJ,34,0,50.0000,0,0,0,0,41.1600,-74.7400,41.1600,-74.7400,0,0,0,0,0,37,0,0,0,EG
751037,2023,09,07,2023-09-07,16:32:00,3,NY,36,0,50.0000,0,0,2500,0,41.6800,-74.8600,41.6800,-74.8600,0,0,0,0,0,105,0,0,0,EG
751038,2023,09,07,2023-09-07,16:32:00,3,PA,42,0,50.0000,0,0,2500,0,41.2716,-74.8666,41.2716,-74.8666,0,0,0,0,0,103,0,0,0,EG
751039,2023,09,07,2023-09-07,16:32:00,3,NJ,34,0,50.0000,0,0,0,0,40.9700,-74.7400,40.9700,-74.7400,0,0,0,0,0,37,0,0,0,EG
751040,2023,09,07,2023-09-07,16:35:00,3,NY,36,0,50.0000,0,0,0,0,43.0873,-73.4991,43.0873,-73.4991,0,0,0,0,0,115,0,0,0,EG
751041,2023,09,07,2023-09-07,16:37:00,3,NJ,34,0,50.0000,0,0,0,0,40.9300,-74.7200,40.9300,-74.7200,0,0,0,0,0,37,0,0,0,EG
751042,2023,09,07,2023-09-07,16:40:00,3,NY,36,0,50.0000,0,0,0,0,43.0372,-73.4018,43.0372,-73.4018,0,0,0,0,0,115,0,0,0,EG
751043,2023,09,07,2023-09-07,16:41:00,3,MS,28,0,60.0000,0,0,10000,0,31.6500,-91.1300,31.6150,-91.0140,0,0,0,0,0,63,0,0,0,EG
751044,2023,09,07,2023-09-07,16:44:00,3,PA,42,0,50.0000,0,0,2500,0,41.3696,-74.7462,41.3696,-74.7462,0,0,0,0,0,103,0,0,0,EG
751045,2023,09,07,2023-09-07,16:44:00,3,NY,36,0,50.0000,0,0,0,0,43.0700,-73.3800,43.0700,-73.3800,0,0,0,0,0,115,0,0,0,EG
751046,2023,09,07,2023-09-07,16:45:00,3,NJ,34,0,50.0000,0,0,0,0,41.2700,-74.6400,41.2700,-74.6400,0,0,0,0,0,37,0,0,0,EG
751047,2023,09,07,2023-09-07,16:45:00,3,NY,36,0,50.0000,0,0,3000,0,43.0200,-75.2600,43.0200,-75.2600,0,0,0,0,0,65,0,0,0,EG
751048,2023,09,07,2023-09-07,16:48:00,3,LA,22,0,52.0000,0,0,36000,0,29.9800,-90.4100,29.9800,-90.4100,0,0,0,0,0,89,0,0,0,EG
751049,2023,09,07,2023-09-07,16:49:00,3,NJ,34,0,50.0000,0,0,0,0,41.2700,-74.6500,41.2700,-74.6500,0,0,0,0,0,37,0,0,0,EG
751050,2023,09,07,2023-09-07,16:50:00,3,NY,36,0,50.0000,0,0,0,0,43.0800,-73.3500,43.0800,-73.3500,0,0,0,0,0,115,0,0,0,EG
751051,2023,09,07,2023-09-07,16:53:00,3,NY,36,0,50.0000,0,0,3000,0,43.1200,-75.2200,43.1200,-75.2200,0,0,0,0,0,65,0,0,0,EG
751052,2023,09,07,2023-09-07,16:53:00,3,SC,45,0,52.0000,0,0,0,0,34.3218,-80.4456,34.3218,-80.4456,0,0,0,0,0,55,0,0,0,EG
751053,2023,09,07,2023-09-07,16:53:00,3,SC,45,0,56.0000,0,0,0,0,34.7610,-80.8415,34.7610,-80.8415,0,0,0,0,0,57,0,0,0,EG
751054,2023,09,07,2023-09-07,16:54:00,3,PA,42,0,52.0000,0,0,3000,0,39.9713,-76.5193,39.9713,-76.5193,0,0,0,0,0,133,0,0,0,EG
751055,2023,09,07,2023-09-07,16:55:00,3,SC,45,0,56.0000,0,0,0,0,34.6115,-80.8524,34.6115,-80.8524,0,0,0,0,0,57,0,0,0,EG
751056,2023,09,07,2023-09-07,16:58:00,3,NY,36,0,51.0000,0,0,500,0,43.3100,-76.4200,43.3100,-76.4200,0,0,0,0,0,75,0,0,0,EG
751057,2023,09,07,2023-09-07,16:58:00,3,NY,36,0,51.0000,0,0,500,0,43.2900,-76.1700,43.2900,-76.1700,0,0,0,0,0,75,0,0,0,EG
751058,2023,09,07,2023-09-07,16:58:00,3,NY,36,0,45.0000,0,0,4000,0,43.1700,-73.3400,43.1700,-73.3400,0,0,0,0,0,115,0,0,0,EG
751059,2023,09,07,2023-09-07,17:00:00,3,NE,31,0,52.0000,0,0,0,0,42.8200,-101.7000,42.8200,-101.7000,0,0,0,0,0,31,0,0,0,EG
751060,2023,09,07,2023-09-07,17:00:00,3,MS,28,0,60.0000,0,0,1000,0,31.6100,-91.0000,31.6100,-91.0000,0,0,0,0,0,37,0,0,0,EG
751061,2023,09,07,2023-09-07,17:00:00,3,MD,24,0,52.0000,0,0,2000,0,39.7190,-76.4600,39.7190,-76.4600,0,0,0,0,0,25,0,0,0,EG
751062,2023,09,07,2023-09-07,17:01:00,3,NC,37,0,50.0000,0,0,0,0,35.4300,-80.9400,35.4300,-80.9400,0,0,0,0,0,119,0,0,0,EG
751063,2023,09,07,2023-09-07,17:01:00,3,NY,36,0,50.0000,0,0,2500,0,41.5800,-74.4800,41.5800,-74.4800,0,0,0,0,0,105,0,0,0,EG
