om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
677138,2023,06,16,2023-06-16,13:30:00,3,VA,51,0,1.00,0,0,0,0,36.7300,-78.8800,36.7300,-78.8800,0,0,0,0,0,83,0,0,0
677139,2023,06,16,2023-06-16,13:31:00,3,NC,37,0,1.25,0,0,0,0,36.5300,-79.3800,36.5300,-79.3800,0,0,0,0,0,33,0,0,0
677140,2023,06,16,2023-06-16,13:35:00,3,AR,05,0,1.00,0,0,0,0,34.6700,-93.0000,34.6700,-93.0000,0,0,0,0,0,51,0,0,0
677141,2023,06,16,2023-06-16,13:38:00,3,AR,05,0,1.00,0,0,0,0,34.6800,-93.0000,34.6800,-93.0000,0,0,0,0,0,51,0,0,0
677142,2023,06,16,2023-06-16,13:39:00,3,AR,05,0,2.75,0,0,0,0,34.6700,-93.0000,34.6700,-93.0000,0,0,0,0,0,51,0,0,0
677143,2023,06,16,2023-06-16,13:40:00,3,NC,37,0,1.00,0,0,10000,0,36.5000,-79.2800,36.5000,-79.2800,0,0,0,0,0,33,0,0,0
677144,2023,06,16,2023-06-16,13:53:00,3,AR,05,0,1.00,0,0,0,0,34.5400,-92.8100,34.5400,-92.8100,0,0,0,0,0,51,0,0,0
677145,2023,06,16,2023-06-16,13:56:00,3,VA,51,0,1.00,0,0,0,0,39.1746,-77.9694,39.1746,-77.9694,0,0,0,0,0,43,0,0,0
677146,2023,06,16,2023-06-16,13:56:00,3,VA,51,0,1.00,0,0,0,0,39.1701,-77.9547,39.1701,-77.9547,0,0,0,0,0,43,0,0,0
677147,2023,06,16,2023-06-16,14:01:00,3,AR,05,0,1.25,0,0,0,0,34.5700,-92.6900,34.5700,-92.6900,0,0,0,0,0,125,0,0,0
677148,2023,06,16,2023-06-16,14:02:00,3,AR,05,0,1.00,0,0,0,0,34.5400,-92.6900,34.5400,-92.6900,0,0,0,0,0,125,0,0,0
677149,2023,06,16,2023-06-16,14:05:00,3,VA,51,0,1.25,0,0,0,0,37.3300,-77.8900,37.3300,-77.8900,0,0,0,0,0,7,0,0,0
677150,2023,06,16,2023-06-16,14:07:00,3,TN,47,0,1.00,0,0,0,0,35.2074,-90.0557,35.2074,-90.0557,0,0,0,0,0,157,0,0,0
677151,2023,06,16,2023-06-16,14:11:00,3,AR,05,0,1.75,0,0,0,0,34.4500,-92.6700,34.4500,-92.6700,0,0,0,0,0,125,0,0,0
677152,2023,06,16,2023-06-16,14:11:00,3,AR,05,0,1.75,0,0,0,0,34.5300,-92.6100,34.5300,-92.6100,0,0,0,0,0,125,0,0,0
677153,2023,06,16,2023-06-16,14:12:00,3,AR,05,0,1.00,0,0,0,0,34.5100,-92.6400,34.5100,-92.6400,0,0,0,0,0,125,0,0,0
677154,2023,06,16,2023-06-16,14:12:00,3,VA,51,0,1.00,0,0,0,0,39.1384,-77.7842,39.1384,-77.7842,0,0,0,0,0,107,0,0,0
677155,2023,06,16,2023-06-16,14:12:00,3,VA,51,0,1.50,0,0,0,0,39.1223,-77.8187,39.1223,-77.8187,0,0,0,0,0,107,0,0,0
677156,2023,06,16,2023-06-16,14:13:00,3,VA,51,0,1.00,0,0,0,0,37.3600,-77.8600,37.3600,-77.8600,0,0,0,0,0,7,0,0,0
677157,2023,06,16,2023-06-16,14:15:00,3,VA,51,0,1.25,0,0,0,0,37.2000,-77.5600,37.2000,-77.5600,0,0,0,0,0,53,0,0,0
677158,2023,06,16,2023-06-16,14:15:00,3,VA,51,0,2.00,0,0,0,0,37.1800,-76.8800,37.1800,-76.8800,0,0,0,0,0,181,0,0,0
677159,2023,06,16,2023-06-16,14:31:00,3,MS,28,0,1.25,0,0,0,0,34.9600,-89.8800,34.9600,-89.8800,0,0,0,0,0,33,0,0,0
677160,2023,06,16,2023-06-16,14:39:00,3,AR,05,0,1.25,0,0,0,0,34.3800,-92.3800,34.3800,-92.3800,0,0,0,0,0,53,0,0,0
677161,2023,06,16,2023-06-16,14:39:00,3,AR,05,0,1.50,0,0,0,0,34.3200,-92.4200,34.3200,-92.4200,0,0,0,0,0,53,0,0,0
677162,2023,06,16,2023-06-16,14:40:00,3,AR,05,0,2.75,0,0,0,0,34.3100,-92.4100,34.3100,-92.4100,0,0,0,0,0,53,0,0,0
677163,2023,06,16,2023-06-16,14:41:00,3,VA,51,0,1.75,0,0,0,0,38.3658,-77.7629,38.3658,-77.7629,0,0,0,0,0,137,0,0,0
677164,2023,06,16,2023-06-16,14:41:00,3,AR,05,0,1.00,0,0,0,0,34.3100,-92.4000,34.3100,-92.4000,0,0,0,0,0,53,0,0,0
677165,2023,06,16,2023-06-16,14:41:00,3,AR,05,0,1.00,0,0,0,0,34.3100,-92.4000,34.3100,-92.4000,0,0,0,0,0,53,0,0,0
677166,2023,06,16,2023-06-16,14:42:00,3,AR,05,0,1.00,0,0,0,0,34.3100,-92.4100,34.3100,-92.4100,0,0,0,0,0,53,0,0,0
677167,2023,06,16,2023-06-16,14:42:00,3,AR,05,0,1.00,0,0,0,0,34.3100,-92.4100,34.3100,-92.4100,0,0,0,0,0,53,0,0,0
677168,2023,06,16,2023-06-16,14:45:00,3,MO,29,0,1.00,0,0,0,0,36.0531,-90.1856,36.0531,-90.1856,0,0,0,0,0,69,0,0,0
677169,2023,06,16,2023-06-16,14:45:00,3,MO,29,0,1.25,0,0,0,0,36.0500,-90.2479,36.0500,-90.2479,0,0,0,0,0,69,0,0,0
677170,2023,06,16,2023-06-16,14:46:00,3,MS,28,0,1.00,0,0,0,0,34.5200,-88.9200,34.5200,-88.9200,0,0,0,0,0,145,0,0,0
677171,2023,06,16,2023-06-16,14:55:00,3,VA,51,0,1.00,0,0,0,0,38.3622,-77.6835,38.3622,-77.6835,0,0,0,0,0,47,0,0,0
677172,2023,06,16,2023-06-16,15:10:00,3,VA,51,0,1.00,0,0,0,0,37.0100,-76.4300,37.0100,-76.4300,0,0,0,0,0,700,0,0,0
677173,2023,06,16,2023-06-16,15:15:00,3,CO,08,0,1.25,0,0,0,0,39.2300,-103.7900,39.2300,-103.7900,0,0,0,0,0,39,0,0,0
677174,2023,06,16,2023-06-16,15:15:00,3,VA,51,0,1.00,0,0,0,0,36.9200,-76.2700,36.9200,-76.2700,0,0,0,0,0,710,0,0,0
677175,2023,06,16,2023-06-16,15:19:00,3,VA,51,0,1.25,0,0,0,0,38.8306,-77.4420,38.8306,-77.4420,0,0,0,0,0,59,0,0,0
677176,2023,06,16,2023-06-16,15:19:00,3,MS,28,0,1.00,0,0,0,0,34.7700,-89.9400,34.7700,-89.9400,0,0,0,0,0,33,0,0,0
677177,2023,06,16,2023-06-16,15:20:00,3,MS,28,0,0.75,0,0,0,0,34.4900,-89.0100,34.4900,-89.0100,0,0,0,0,0,145,0,0,0
677178,2023,06,16,2023-06-16,15:22:00,3,CO,08,0,1.00,0,0,0,0,39.2400,-103.7900,39.2400,-103.7900,0,0,0,0,0,39,0,0,0
677179,2023,06,16,2023-06-16,15:25:00,3,VA,51,0,1.00,0,0,0,0,36.8900,-76.2700,36.8900,-76.2700,0,0,0,0,0,710,0,0,0
677180,2023,06,16,2023-06-16,15:25:00,3,CO,08,0,1.25,0,0,0,0,39.2700,-103.7100,39.2700,-103.7100,0,0,0,0,0,73,0,0,0
677181,2023,06,16,2023-06-16,15:25:00,3,VA,51,0,1.00,0,0,0,0,38.2963,-77.5063,38.2963,-77.5063,0,0,0,0,0,630,0,0,0
677182,2023,06,16,2023-06-16,15:27:00,3,VA,51,0,1.00,0,0,0,0,38.3054,-77.4526,38.3054,-77.4526,0,0,0,0,0,179,0,0,0
677183,2023,06,16,2023-06-16,15:27:00,3,VA,51,0,1.00,0,0,0,0,36.9300,-76.2400,36.9300,-76.2400,0,0,0,0,0,710,0,0,0
677184,2023,06,16,2023-06-16,15:28:00,3,CO,08,0,1.00,0,0,0,0,39.2600,-103.7300,39.2600,-103.7300,0,0,0,0,0,39,0,0,0
677185,2023,06,16,2023-06-16,15:30:00,3,MS,28,0,3.00,0,0,0,0,33.7200,-88.4600,33.7200,-88.4600,0,0,0,0,0,95,0,0,0
677186,2023,06,16,2023-06-16,15:30:00,3,MS,28,0,1.75,0,0,0,0,34.7000,-89.8200,34.7000,-89.8200,0,0,0,0,0,137,0,0,0
677187,2023,06,16,2023-06-16,15:31:00,3,MS,28,0,4.60,0,0,1500000,0,33.6600,-88.4100,33.6100,-88.3300,0,0,0,0,0,87,0,0,0
677188,2023,06,16,2023-06-16,15:32:00,3,VA,51,0,1.00,0,0,0,0,38.7799,-77.3877,38.7799,-77.3877,0,0,0,0,0,59,0,0,0
677189,2023,06,16,2023-06-16,15:35:00,3,MS,28,0,1.75,0,0,0,0,33.7300,-88.4500,33.7300,-88.4500,0,0,0,0,0,95,0,0,0
677190,2023,06,16,2023-06-16,15:37:00,3,NE,31,0,1.00,0,0,0,0,40.8400,-99.2700,40.8400,-99.2700,0,0,0,0,0,19,0,0,0
677191,2023,06,16,2023-06-16,15:37:00,3,VA,51,0,1.00,0,0,0,0,36.8700,-76.1800,36.8700,-76.1800,0,0,0,0,0,810,0,0,0
677192,2023,06,16,2023-06-16,15:38:00,3,VA,51,0,1.00,0,0,0,0,36.9100,-76.0100,36.9100,-76.0100,0,0,0,0,0,810,0,0,0
677193,2023,06,16,2023-06-16,15:38:00,3,VA,51,0,1.00,0,0,0,0,36.6900,-76.8000,36.6900,-76.8000,0,0,0,0,0,800,0,0,0
677194,2023,06,16,2023-06-16,15:41:00,3,CO,08,0,1.50,0,0,0,0,39.2200,-103.6000,39.2200,-103.6000,0,0,0,0,0,73,0,0,0
677195,2023,06,16,2023-06-16,15:42:00,3,MS,28,0,2.50,0,0,0,0,31.3233,-88.9370,31.3233,-88.9370,0,0,0,0,0,111,0,0,0
677196,2023,06,16,2023-06-16,15:44:00,3,CO,08,0,1.00,0,0,0,0,39.2500,-103.6300,39.2500,-103.6300,0,0,0,0,0,73,0,0,0
677197,2023,06,16,2023-06-16,15:45:00,3,VA,51,0,1.00,0,0,0,0,37.9300,-78.3200,37.9300,-78.3200,0,0,0,0,0,65,0,0,0
677198,2023,06,16,2023-06-16,15:45:00,3,CO,08,0,2.50,0,0,0,0,39.2500,-103.6300,39.2500,-103.6300,0,0,0,0,0,73,0,0,0
677199,2023,06,16,2023-06-16,15:45:00,3,MS,28,0,0.88,0,0,0,0,33.8700,-88.6600,33.8700,-88.6600,0,0,0,0,0,95,0,0,0
677200,2023,06,16,2023-06-16,15:45:00,3,MS,28,0,1.75,0,0,600000,0,33.6800,-88.3300,33.6800,-88.3300,0,0,0,0,0,87,0,0,0
677201,2023,06,16,2023-06-16,15:47:00,3,CO,08,0,1.00,0,0,0,0,39.0900,-104.8700,39.0900,-104.8700,0,0,0,0,0,41,0,0,0
677202,2023,06,16,2023-06-16,15:47:00,3,CO,08,0,1.00,0,0,0,0,39.0900,-104.8100,39.0900,-104.8100,0,0,0,0,0,41,0,0,0
677203,2023,06,16,2023-06-16,15:49:00,3,MS,28,0,2.50,0,0,0,0,31.2755,-88.9144,31.2755,-88.9144,0,0,0,0,0,111,0,0,0
677204,2023,06,16,2023-06-16,15:54:00,3,MS,28,0,4.00,0,0,1000000,0,33.5600,-88.4100,33.4960,-88.2820,0,0,0,0,0,87,0,0,0
677205,2023,06,16,2023-06-16,15:57:00,3,CO,08,0,2.00,0,0,0,0,39.2400,-103.5200,39.2400,-103.5200,0,0,0,0,0,73,0,0,0
677206,2023,06,16,2023-06-16,16:00:00,3,VA,51,0,1.00,0,0,0,0,37.9000,-78.3100,37.9000,-78.3100,0,0,0,0,0,65,0,0,0
677207,2023,06,16,2023-06-16,16:01:00,3,MS,28,0,1.75,0,0,0,0,33.9200,-88.6600,33.9200,-88.6600,0,0,0,0,0,95,0,0,0
677208,2023,06,16,2023-06-16,16:03:00,3,MS,28,0,1.00,0,0,0,0,33.8200,-88.5500,33.8200,-88.5500,0,0,0,0,0,95,0,0,0
677209,2023,06,16,2023-06-16,16:04:00,3,CO,08,0,1.75,0,0,0,0,39.1900,-103.4900,39.1900,-103.4900,0,0,0,0,0,73,0,0,0
677210,2023,06,16,2023-06-16,16:10:00,3,NE,31,0,1.00,0,0,0,0,41.6300,-98.2700,41.6300,-98.2700,0,0,0,0,0,11,0,0,0
677211,2023,06,16,2023-06-16,16:14:00,3,MD,24,0,1.00,0,0,0,0,38.5706,-77.1585,38.5706,-77.1585,0,0,0,0,0,17,0,0,0
677212,2023,06,16,2023-06-16,16:14:00,3,AL,01,0,2.75,0,0,0,0,33.4860,-88.2670,33.4860,-88.2670,0,0,0,0,0,107,0,0,0
677213,2023,06,16,2023-06-16,16:15:00,3,CO,08,0,1.75,0,0,0,0,39.2100,-103.4200,39.2100,-103.4200,0,0,0,0,0,73,0,0,0
677214,2023,06,16,2023-06-16,16:30:00,3,CO,08,0,2.00,0,0,0,0,39.2200,-103.2700,39.2200,-103.2700,0,0,0,0,0,73,0,0,0
677215,2023,06,16,2023-06-16,16:32:00,3,AL,01,0,1.00,0,0,0,0,33.3800,-86.4200,33.3800,-86.4200,0,0,0,0,0,117,0,0,0
677216,2023,06,16,2023-06-16,16:33:00,3,MD,24,0,1.25,0,0,0,0,38.5216,-77.0335,38.5216,-77.0335,0,0,0,0,0,17,0,0,0
677217,2023,06,16,2023-06-16,16:37:00,3,MD,24,0,1.00,0,0,0,0,38.5100,-77.0100,38.5100,-77.0100,0,0,0,0,0,17,0,0,0
677218,2023,06,16,2023-06-16,16:39:00,3,AL,01,0,2.75,0,0,0,0,33.4000,-88.0800,33.4000,-88.0800,0,0,0,0,0,107,0,0,0
677219,2023,06,16,2023-06-16,16:40:00,3,TX,48,0,1.25,0,0,0,0,30.3100,-98.8600,30.3100,-98.8600,0,0,0,0,0,171,0,0,0
677220,2023,06,16,2023-06-16,16:48:00,3,AL,01,0,1.25,0,0,0,0,33.7500,-86.8200,33.7500,-86.8200,0,0,0,0,0,73,0,0,0
677221,2023,06,16,2023-06-16,16:50:00,3,MD,24,0,1.00,0,0,0,0,38.4715,-76.9059,38.4715,-76.9059,0,0,0,0,0,17,0,0,0
677222,2023,06,16,2023-06-16,16:54:00,3,MD,24,0,1.00,0,0,0,0,38.4260,-76.9000,38.4260,-76.9000,0,0,0,0,0,17,0,0,0
677223,2023,06,16,2023-06-16,16:58:00,3,AL,01,0,2.75,0,0,0,0,33.4200,-88.2200,33.4200,-88.2200,0,0,0,0,0,107,0,0,0
677224,2023,06,16,2023-06-16,17:08:00,3,AL,01,0,1.50,0,0,0,0,33.7300,-86.8200,33.7300,-86.8200,0,0,0,0,0,73,0,0,0
677225,2023,06,16,2023-06-16,17:10:00,3,NE,31,0,1.00,0,0,0,0,41.7500,-97.7800,41.7500,-97.7800,0,0,0,0,0,119,0,0,0
677226,2023,06,16,2023-06-16,17:12:00,3,TX,48,0,4.00,0,0,0,0,30.1800,-99.0100,30.1800,-99.0100,0,0,0,0,0,171,0,0,0
677227,2023,06,16,2023-06-16,17:12:00,3,AL,01,0,2.50,0,0,0,0,33.3000,-87.9400,33.3000,-87.9400,0,0,0,0,0,107,0,0,0
677228,2023,06,16,2023-06-16,17:15:00,3,VA,51,0,1.00,0,0,0,0,37.9200,-76.8700,37.9200,-76.8700,0,0,0,0,0,57,0,0,0
677229,2023,06,16,2023-06-16,17:20:00,3,TX,48,0,1.25,0,0,0,0,30.2800,-98.9300,30.2800,-98.9300,0,0,0,0,0,171,0,0,0
677230,2023,06,16,2023-06-16,17:21:00,3,AL,01,0,1.00,0,0,0,0,33.3840,-86.1700,33.3840,-86.1700,0,0,0,0,0,121,0,0,0
677231,2023,06,16,2023-06-16,17:23:00,3,NC,37,0,1.00,0,0,0,0,36.1100,-76.9400,36.1100,-76.9400,0,0,0,0,0,15,0,0,0
677232,2023,06,16,2023-06-16,17:24:00,3,VA,51,0,1.00,0,0,0,0,37.9100,-76.8600,37.9100,-76.8600,0,0,0,0,0,57,0,0,0
677233,2023,06,16,2023-06-16,17:25:00,3,VA,51,0,1.00,0,0,0,0,38.0100,-77.9100,38.0100,-77.9100,0,0,0,0,0,109,0,0,0
677234,2023,06,16,2023-06-16,17:29:00,3,TX,48,0,1.00,0,0,0,0,30.2800,-98.9400,30.2800,-98.9400,0,0,0,0,0,171,0,0,0
677235,2023,06,16,2023-06-16,17:30:00,3,CO,08,0,0.75,0,0,0,0,39.1637,-103.0605,39.1637,-103.0605,0,0,0,0,0,63,0,0,0
677236,2023,06,16,2023-06-16,17:30:00,3,TX,48,0,1.50,0,0,0,0,31.7300,-97.1100,31.7300,-97.1100,0,0,0,0,0,309,0,0,0
677237,2023,06,16,2023-06-16,17:31:00,3,SD,46,0,0.88,0,0,0,0,42.9900,-97.8300,42.9900,-97.8300,0,0,0,0,0,9,0,0,0
677238,2023,06,16,2023-06-16,17:32:00,3,AL,01,0,1.00,0,0,0,0,33.3397,-85.9524,33.3397,-85.9524,0,0,0,0,0,27,0,0,0
677239,2023,06,16,2023-06-16,17:37:00,3,MS,28,0,1.50,0,0,500000,0,33.4500,-88.3300,33.4500,-88.3300,0,0,0,0,0,87,0,0,0
677240,2023,06,16,2023-06-16,17:44:00,3,AL,01,0,0.75,0,0,0,0,33.2700,-85.8500,33.2700,-85.8500,0,0,0,0,0,27,0,0,0
677241,2023,06,16,2023-06-16,17:45:00,3,TX,48,0,1.25,0,0,0,0,31.6700,-97.1000,31.6700,-97.1000,0,0,0,0,0,309,0,0,0
677242,2023,06,16,2023-06-16,17:47:00,3,AL,01,0,0.75,0,0,0,0,33.2700,-85.8500,33.2700,-85.8500,0,0,0,0,0,27,0,0,0
677243,2023,06,16,2023-06-16,17:58:00,3,AL,01,0,2.00,0,0,0,0,31.7000,-87.7800,31.7000,-87.7800,0,0,0,0,0,25,0,0,0
677244,2023,06,16,2023-06-16,18:00:00,3,CO,08,0,1.75,0,0,0,0,39.2151,-102.8746,39.2151,-102.8746,0,0,0,0,0,63,0,0,0
677245,2023,06,16,2023-06-16,18:01:00,3,AL,01,0,1.00,0,0,0,0,31.7000,-87.7800,31.7000,-87.7800,0,0,0,0,0,25,0,0,0
677246,2023,06,16,2023-06-16,18:05:00,3,VA,51,0,1.00,0,0,0,0,37.7700,-76.4700,37.7700,-76.4700,0,0,0,0,0,103,0,0,0
677247,2023,06,16,2023-06-16,18:12:00,3,AR,05,0,1.75,0,0,0,0,34.0800,-91.2700,34.0800,-91.2700,0,0,0,0,0,1,0,0,0
677248,2023,06,16,2023-06-16,18:17:00,3,NC,37,0,1.00,0,0,0,0,35.8700,-76.3900,35.8700,-76.3900,0,0,0,0,0,187,0,0,0
677249,2023,06,16,2023-06-16,18:18:00,3,TX,48,0,1.00,0,0,0,0,31.5072,-97.1551,31.5072,-97.1551,0,0,0,0,0,309,0,0,0
677250,2023,06,16,2023-06-16,18:20:00,3,AR,05,0,0.88,0,0,0,0,34.2900,-91.3400,34.2900,-91.3400,0,0,0,0,0,1,0,0,0
677251,2023,06,16,2023-06-16,18:21:00,3,TX,48,0,2.00,0,0,20000,0,31.4500,-97.1200,31.4500,-97.1200,0,0,0,0,0,309,0,0,0
677252,2023,06,16,2023-06-16,18:22:00,3,TX,48,0,1.50,0,0,0,0,31.0918,-98.1875,31.0918,-98.1875,0,0,0,0,0,281,0,0,0
677253,2023,06,16,2023-06-16,18:30:00,3,TX,48,0,1.75,0,0,5000,0,31.4900,-97.1300,31.4900,-97.1300,0,0,0,0,0,309,0,0,0
677254,2023,06,16,2023-06-16,18:34:00,3,AL,01,0,1.25,0,0,0,0,32.6500,-87.8800,32.6500,-87.8800,0,0,0,0,0,63,0,0,0
677255,2023,06,16,2023-06-16,18:35:00,3,TX,48,0,1.25,0,0,0,0,31.3900,-97.1200,31.3900,-97.1200,0,0,0,0,0,309,0,0,0
677256,2023,06,16,2023-06-16,18:35:00,3,TX,48,0,3.50,0,0,40000,0,31.3800,-97.2100,31.3800,-97.2100,0,0,0,0,0,309,0,0,0
677257,2023,06,16,2023-06-16,18:35:00,3,TX,48,0,1.00,0,0,0,0,30.2600,-98.9400,30.2600,-98.9400,0,0,0,0,0,171,0,0,0
677258,2023,06,16,2023-06-16,18:40:00,3,TX,48,0,1.75,0,0,5000,0,31.2500,-97.9100,31.2500,-97.9100,0,0,0,0,0,99,0,0,0
677259,2023,06,16,2023-06-16,18:44:00,3,AL,01,0,1.50,0,0,0,0,32.5220,-88.3000,32.5220,-88.3000,0,0,0,0,0,119,0,0,0
677260,2023,06,16,2023-06-16,18:45:00,3,CO,08,0,2.60,0,0,0,0,39.2500,-103.6300,39.2500,-103.6300,0,0,0,0,0,73,0,0,0
677261,2023,06,16,2023-06-16,18:45:00,3,TX,48,0,2.50,0,0,60000,0,31.3400,-97.1400,31.3400,-97.1400,0,0,0,0,0,145,0,0,0
677262,2023,06,16,2023-06-16,18:56:00,3,TX,48,0,2.00,0,0,0,0,30.8600,-98.4600,30.8600,-98.4600,0,0,0,0,0,299,0,0,0
677263,2023,06,16,2023-06-16,18:56:00,3,AL,01,0,1.25,0,0,0,0,31.9800,-87.2800,31.9800,-87.2800,0,0,0,0,0,131,0,0,0
677264,2023,06,16,2023-06-16,19:06:00,3,MS,28,0,2.50,0,0,1000000,0,33.7500,-90.7300,33.7500,-90.7300,0,0,0,0,0,11,0,0,0
677265,2023,06,16,2023-06-16,19:10:00,3,TX,48,0,1.75,0,0,3000,0,31.2030,-97.1142,31.2030,-97.1142,0,0,0,0,0,145,0,0,0
677266,2023,06,16,2023-06-16,19:25:00,3,TX,48,0,1.00,0,0,0,0,30.7600,-98.2500,30.7600,-98.2500,0,0,0,0,0,53,0,0,0
677267,2023,06,16,2023-06-16,19:35:00,3,KS,20,0,1.75,0,0,0,0,39.1480,-100.6760,39.1480,-100.6760,0,0,0,0,0,179,0,0,0
677268,2023,06,16,2023-06-16,19:37:00,3,MS,28,0,1.75,0,0,50000,0,32.4200,-89.0000,32.4200,-89.0000,0,0,0,0,0,101,0,0,0
677269,2023,06,16,2023-06-16,19:50:00,3,KS,20,0,1.00,0,0,0,0,39.1200,-100.6300,39.1200,-100.6300,0,0,0,0,0,63,0,0,0
677270,2023,06,16,2023-06-16,19:57:00,3,KS,20,0,2.25,0,0,0,0,38.8848,-101.9010,38.8848,-101.9010,0,0,0,0,0,199,0,0,0
677271,2023,06,16,2023-06-16,19:59:00,3,KS,20,0,1.50,0,0,0,0,39.1291,-100.6294,39.1291,-100.6294,0,0,0,0,0,63,0,0,0
677272,2023,06,16,2023-06-16,20:00:00,3,TX,48,0,1.25,0,0,0,0,30.5300,-99.8800,30.5300,-99.8800,0,0,0,0,0,267,0,0,0
677273,2023,06,16,2023-06-16,20:02:00,3,MS,28,0,1.75,0,0,100000,0,32.8000,-90.0600,32.8000,-90.0600,0,0,0,0,0,163,0,0,0
677274,2023,06,16,2023-06-16,20:15:00,3,TX,48,0,1.50,0,0,0,0,30.5800,-97.9300,30.5800,-97.9300,0,0,0,0,0,453,0,0,0
677275,2023,06,16,2023-06-16,20:15:00,3,TX,48,0,1.25,0,0,0,0,30.5900,-97.9800,30.5900,-97.9800,0,0,0,0,0,453,0,0,0
677276,2023,06,16,2023-06-16,20:17:00,3,TX,48,0,1.25,0,0,0,0,30.6200,-97.9100,30.6200,-97.9100,0,0,0,0,0,491,0,0,0
677277,2023,06,16,2023-06-16,20:23:00,3,MS,28,0,1.00,0,0,0,0,30.7033,-88.9371,30.7033,-88.9371,0,0,0,0,0,131,0,0,0
677278,2023,06,16,2023-06-16,20:25:00,3,CO,08,0,2.75,0,0,0,0,37.4500,-102.6200,37.4500,-102.6200,0,0,0,0,0,9,0,0,0
677279,2023,06,16,2023-06-16,20:30:00,3,KS,20,0,1.00,0,0,0,0,39.0470,-101.7400,39.0470,-101.7400,0,0,0,0,0,199,0,0,0
677280,2023,06,16,2023-06-16,20:30:00,3,CO,08,0,4.00,0,0,0,0,37.4100,-102.6200,37.4100,-102.6200,0,0,0,0,0,9,0,0,0
677281,2023,06,16,2023-06-16,20:36:00,3,CO,08,0,2.75,0,0,0,0,37.4100,-102.6200,37.4100,-102.6200,0,0,0,0,0,9,0,0,0
677282,2023,06,16,2023-06-16,20:39:00,3,TX,48,0,1.75,0,0,0,0,30.4900,-97.8400,30.4900,-97.8400,0,0,0,0,0,491,0,0,0
677283,2023,06,16,2023-06-16,20:40:00,3,CO,08,0,4.00,0,0,0,0,37.4100,-102.6100,37.4100,-102.6100,0,0,0,0,0,9,0,0,0
677284,2023,06,16,2023-06-16,20:42:00,3,TX,48,0,1.00,0,0,0,0,30.5000,-99.7700,30.5000,-99.7700,0,0,0,0,0,267,0,0,0
677285,2023,06,16,2023-06-16,20:49:00,3,TX,48,0,1.00,0,0,0,0,30.4100,-97.7700,30.4100,-97.7700,0,0,0,0,0,453,0,0,0
677286,2023,06,16,2023-06-16,20:51:00,3,KS,20,0,0.75,0,0,0,0,38.9120,-101.1810,38.9120,-101.1810,0,0,0,0,0,109,0,0,0
677287,2023,06,16,2023-06-16,21:05:00,3,TX,48,0,1.25,0,0,0,0,30.3500,-97.7500,30.3500,-97.7500,0,0,0,0,0,453,0,0,0
677288,2023,06,16,2023-06-16,21:14:00,3,TX,48,0,1.50,0,0,0,0,30.3400,-97.7100,30.3400,-97.7100,0,0,0,0,0,453,0,0,0
677289,2023,06,16,2023-06-16,21:45:00,3,TX,48,0,1.75,0,0,0,0,30.4900,-99.7700,30.4900,-99.7700,0,0,0,0,0,267,0,0,0
677290,2023,06,16,2023-06-16,21:50:00,3,KS,20,0,2.00,0,0,0,0,39.0470,-100.9470,39.0470,-100.9470,0,0,0,0,0,109,0,0,0
677291,2023,06,16,2023-06-16,21:50:00,3,KS,20,0,1.75,0,0,0,0,39.0394,-100.9054,39.0394,-100.9054,0,0,0,0,0,109,0,0,0
677292,2023,06,16,2023-06-16,23:14:00,3,AL,01,0,1.00,0,0,0,0,30.6800,-88.2100,30.6800,-88.2100,0,0,0,0,0,97,0,0,0
677293,2023,06,16,2023-06-16,23:21:00,3,AL,01,0,1.25,0,0,0,0,30.7100,-88.2100,30.7100,-88.2100,0,0,0,0,0,97,0,0,0
677294,2023,06,17,2023-06-17,12:48:00,3,LA,22,0,0.88,0,0,0,0,31.6300,-91.5600,31.6300,-91.5600,0,0,0,0,0,29,0,0,0
677295,2023,06,17,2023-06-17,12:55:00,3,MS,28,0,1.75,0,0,0,0,31.6645,-88.6657,31.6645,-88.6657,0,0,0,0,0,153,0,0,0
677296,2023,06,17,2023-06-17,13:00:00,3,MS,28,0,0.88,0,0,0,0,32.3420,-89.5300,32.3420,-89.5300,0,0,0,0,0,123,0,0,0
677297,2023,06,17,2023-06-17,13:18:00,3,MS,28,0,1.00,0,0,0,0,31.4102,-88.7620,31.4102,-88.7620,0,0,0,0,0,41,0,0,0
677298,2023,06,17,2023-06-17,13:34:00,3,AL,01,0,2.75,0,0,0,0,31.1107,-86.9359,31.1107,-86.9359,0,0,0,0,0,53,0,0,0
677299,2023,06,17,2023-06-17,13:35:00,3,MS,28,0,0.75,0,0,0,0,31.4600,-91.3800,31.4600,-91.3800,0,0,0,0,0,1,0,0,0
677300,2023,06,17,2023-06-17,13:40:00,3,AL,01,0,1.00,0,0,0,0,31.6466,-88.3771,31.6466,-88.3771,0,0,0,0,0,129,0,0,0
677301,2023,06,17,2023-06-17,13:40:00,3,AL,01,0,2.75,0,0,0,0,31.0966,-86.9468,31.0966,-86.9468,0,0,0,0,0,53,0,0,0
677302,2023,06,17,2023-06-17,13:45:00,3,NJ,34,0,0.88,0,0,0,0,40.6900,-74.8200,40.6900,-74.8200,0,0,0,0,0,19,0,0,0
